ARTIST,ALBUM,SONG_NAME,DATE,TIME_gmt,TIME_ist
Speck Joliet,Sophomore,Time Frame,04-11-2021,18:40:00,00:10:00
Sarah Shook & the Disarmers,Years,What It Takes,08-06-2021,18:40:00,00:10:00
Goa Trap Culture,Daboij,Soul Food,31-01-2021,18:40:00,00:10:00
The Chain Gang of 1974,The Music of Grand Theft Auto V Vol. 1: Original Music,Sleepwalking,18-01-2021,18:40:00,00:10:00
KISNOU,Invictus,Invictus,10-12-2020,18:40:00,00:10:00
Hikaru Utada,Face my Fears,Face My Fears - English Version,11-09-2020,18:40:00,00:10:00
Ekali,Babylon (feat. Denzel Curry) [Remixes],Babylon (feat. Denzel Curry) - Skrillex & Ronny J Remix,04-04-2020,18:40:00,00:10:00
MISSIO,LONER,Bottom Of The Deep Blue Sea,27-03-2020,18:40:00,00:10:00
Xchenda,Cure Me,Cure Me,09-03-2020,18:40:00,00:10:00
Take/Five,Schism,Schism,29-02-2020,18:40:00,00:10:00
MISSIO,Sing To Me,Sing To Me,05-02-2020,18:40:00,00:10:00
Layto,Houndin,Houndin,28-01-2020,18:40:00,00:10:00
Magic Man,Before The Waves,Waves,26-01-2020,18:40:00,00:10:00
Kendrick Lamar,DAMN.,LOYALTY. FEAT. RIHANNA.,03-01-2020,18:40:00,00:10:00
Hiboky,Opposite Life,Opposite Life,14-12-2019,18:40:00,00:10:00
Eminem,Kamikaze,Lucky You (feat. Joyner Lucas),06-12-2019,18:40:00,00:10:00
The Killers,Hits Rock y Alternativo 2020,Caution,16-01-2022,18:41:00,00:11:00
ODESZA,A Moment Apart,Everything At Your Feet (feat. The Chamanas),18-11-2021,18:41:00,00:11:00
League of Legends,Legends Never Die,Legends Never Die,11-02-2021,18:41:00,00:11:00
Danger,??,11:02,15-01-2021,18:41:00,00:11:00
The Weeknd,After Hours,Heartless,09-11-2020,18:41:00,00:11:00
Tame Impala,The Slow Rush,Borderline,27-10-2020,18:41:00,00:11:00
Risking Nostalgia,Risking Nostalgia - EP,Hunger,26-10-2020,18:41:00,00:11:00
The Weeknd,Heartless,Heartless,11-10-2020,18:41:00,00:11:00
Joji,Nectar,MODUS,24-09-2020,18:41:00,00:11:00
J,Alleyways,Alleyways,09-09-2020,18:41:00,00:11:00
MISSIO,The Darker the Weather // The Better the Man,I See You,13-04-2020,18:41:00,00:11:00
Skrillex,More Monsters and Sprites EP,First of the Year (Equinox),04-04-2020,18:41:00,00:11:00
koste,Quicksand,Quicksand,09-01-2020,18:41:00,00:11:00
Welshly Arms,Legendary,Legendary,21-12-2019,18:41:00,00:11:00
Ghostemane,HEXADA,Squeeze,15-12-2019,18:41:00,00:11:00
Eminem,Relapse,Beautiful,09-11-2019,18:41:00,00:11:00
Parimal Shais,Kumari Kandam Traps Vol. I,Pharmaceutical,08-11-2019,18:41:00,00:11:00
ODESZA,A Moment Apart,A Moment Apart,17-01-2021,18:42:00,00:12:00
The Weeknd,After Hours,After Hours,15-11-2020,18:42:00,00:12:00
Gorillaz,Song Machine Season One: Strange Timez (Deluxe),How Far? (feat. Tony Allen and Skepta),12-11-2020,18:42:00,00:12:00
The Weeknd,After Hours,Too Late,31-10-2020,18:42:00,00:12:00
Sarah Shook & the Disarmers,Years,What It Takes,15-10-2020,18:42:00,00:12:00
Kendrick Lamar,DAMN.,HUMBLE.,08-10-2020,18:42:00,00:12:00
Banners,Where The Shadow Ends,Got It In You,05-09-2020,18:42:00,00:12:00
The Weeknd,My Dear Melancholy,Call Out My Name,02-04-2020,18:42:00,00:12:00
N3WPORT,Out of Sight,Out of Sight,19-02-2020,18:42:00,00:12:00
Generdyn,Chronicles,Stand Alone (feat. Zayde Wølf),18-01-2020,18:42:00,00:12:00
Eminem,Relapse,Beautiful,17-10-2019,18:42:00,00:12:00
Logic,Bobby Tarantino II,Everyday,13-10-2019,18:42:00,00:12:00
Siames,Home,Summer Nights,13-11-2021,18:43:00,00:13:00
Alex Yarmak,I'm closing my eyes,I'm closing my eyes,01-04-2021,18:43:00,00:13:00
Marcin Przybylowicz,Cyberpunk 2077 - Original Score,Cyberninja,12-12-2020,18:43:00,00:13:00
Joji,Gimme Love,Run,14-11-2020,18:43:00,00:13:00
Kendrick Lamar,DAMN.,HUMBLE.,11-11-2020,18:43:00,00:13:00
Welshly Arms,Legendary,Legendary,01-10-2020,18:43:00,00:13:00
Sarah Shook & the Disarmers,Years,What It Takes,21-09-2020,18:43:00,00:13:00
Passion Pit,Gossamer,I'll Be Alright,09-09-2020,18:43:00,00:13:00
Freddie Dredd,Pink Lotus,Opaul,05-04-2020,18:43:00,00:13:00
Just A Gent,Open Spaces,Open Spaces,29-02-2020,18:43:00,00:13:00
Eminem,Music to Be Murdered By,Premonition - Intro,28-01-2020,18:43:00,00:13:00
The Weeknd,Heartless,Heartless,23-01-2020,18:43:00,00:13:00
slushii,Sober,Sober,14-01-2020,18:43:00,00:13:00
Mike Posner,At Night Alone.,I Took a Pill in Ibiza,03-01-2020,18:43:00,00:13:00
SMLE,Chasing Channels,Haunted,19-12-2019,18:43:00,00:13:00
Pouya,1000 Rounds,1000 Rounds,15-12-2019,18:43:00,00:13:00
Hiboky,Opposite Life,Opposite Life,14-12-2019,18:43:00,00:13:00
The Weeknd,Heartless,Heartless,14-12-2019,18:43:00,00:13:00
Parimal Shais,Kumari Kandam Traps Vol. I,Pharmaceutical,08-11-2019,18:43:00,00:13:00
Eminem,Kamikaze,Lucky You (feat. Joyner Lucas),22-10-2019,18:43:00,00:13:00
Gorillaz,Plastic Beach,On Melancholy Hill,09-01-2022,18:44:00,00:14:00
The Killers,Hits Rock y Alternativo 2020,Caution,18-11-2021,18:44:00,00:14:00
Hundredth,Somewhere Nowhere,Bottle It Up,23-10-2021,18:44:00,00:14:00
Kendrick Lamar,DAMN.,HUMBLE.,08-06-2021,18:44:00,00:14:00
The Weeknd,After Hours,After Hours,18-05-2021,18:44:00,00:14:00
Giant Rooks,Rookery,All We Are,16-01-2021,18:44:00,00:14:00
Tame Impala,The Slow Rush,Borderline,12-11-2020,18:44:00,00:14:00
League of Legends,Legends Never Die,Legends Never Die,10-11-2020,18:44:00,00:14:00
The Weeknd,After Hours,Heartless,09-11-2020,18:44:00,00:14:00
Tame Impala,The Slow Rush,Borderline,26-10-2020,18:44:00,00:14:00
Joji,Nectar,Upgrade,24-09-2020,18:44:00,00:14:00
The Weeknd,After Hours,Save Your Tears,12-04-2020,18:44:00,00:14:00
Halogen,U Got That,U Got That,27-03-2020,18:44:00,00:14:00
Besomorph,Monster,Monster,19-02-2020,18:44:00,00:14:00
deadmau5,The Veldt,The Veldt - Radio Edit,06-02-2020,18:44:00,00:14:00
Hippie Sabotage,Options,Options,26-01-2020,18:44:00,00:14:00
Eminem,Kamikaze,Not Alike (feat. Royce Da 5'9),06-12-2019,18:44:00,00:14:00
Teminite,Unstoppable,Unstoppable,11-11-2019,18:44:00,00:14:00
Okta Logue,Tales Of Transit City,Transit,04-11-2021,18:45:00,00:15:00
The Weeknd,After Hours,Too Late,11-02-2021,18:45:00,00:15:00
The Chain Gang of 1974,The Music of Grand Theft Auto V Vol. 1: Original Music,Sleepwalking,18-01-2021,18:45:00,00:15:00
Danger,??,11:02,18-01-2021,18:45:00,00:15:00
Neon Indian,Era Extraña,Polish Girl,13-11-2020,18:45:00,00:15:00
The Weeknd,After Hours,After Hours,11-10-2020,18:45:00,00:15:00
League of Legends,Legends Never Die,Legends Never Die,08-10-2020,18:45:00,00:15:00
Hikaru Utada,Face my Fears,Face My Fears - English Version,05-04-2020,18:45:00,00:15:00
The Weeknd,After Hours,In Your Eyes,20-03-2020,18:45:00,00:15:00
Generdyn,Chronicles,Stand Alone (feat. Zayde Wølf),18-01-2020,18:45:00,00:15:00
Tame Impala,Currents,The Less I Know the Better,21-12-2019,18:45:00,00:15:00
Teminite,Unstoppable EP,Unstoppable,12-11-2019,18:45:00,00:15:00
Parimal Shais,Kumari Kandam Traps Vol. I,Pharmaceutical,08-11-2019,18:45:00,00:15:00
Hundredth,Somewhere Nowhere,Bottle It Up,16-01-2022,18:46:00,00:16:00
Casper Caan,Last Chance,Last Chance,23-10-2021,18:46:00,00:16:00
Dido,No Angel,Thank You,02-08-2021,18:46:00,00:16:00
DJ Shadow,The Fast and the Furious: Tokyo Drift (Original Motion Picture Soundtrack),Six Days - Remix,29-06-2021,18:46:00,00:16:00
Eminem,Music To Be Murdered By - Side B (Deluxe Edition),GNAT,25-01-2021,18:46:00,00:16:00
Mick Gordon,DOOM (Original Game Soundtrack),BFG Division,14-11-2020,18:46:00,00:16:00
Welshly Arms,Stand,Stand,11-11-2020,18:46:00,00:16:00
Hikaru Utada,Face my Fears,Face My Fears - English Version,15-10-2020,18:46:00,00:16:00
Giant Rooks,Rookery,All We Are,09-09-2020,18:46:00,00:16:00
koste,Quicksand,Quicksand,04-04-2020,18:46:00,00:16:00
MISSIO,LONER,Bottom Of The Deep Blue Sea,02-04-2020,18:46:00,00:16:00
Kendrick Lamar,DAMN.,DNA.,19-02-2020,18:46:00,00:16:00
Tsumyoki,Rest in Suicide,Rest in Suicide,05-02-2020,18:46:00,00:16:00
Aaron Smith,Dancin (feat. Luvli) [KRONO Remix],Dancin (feat. Luvli) - Krono Remix,28-01-2020,18:46:00,00:16:00
Ghostemane,HEXADA,Squeeze,15-12-2019,18:46:00,00:16:00
PewDiePie,Mine All Day,Mine All Day,09-11-2019,18:46:00,00:16:00
Logic,Keanu Reeves,Keanu Reeves,13-10-2019,18:46:00,00:16:00
Kloud,Disconnect (No Mana Remix),Disconnect - No Mana Remix,01-04-2021,18:47:00,00:17:00
Goa Trap Culture,Daboij,I've Had Enough,31-01-2021,18:47:00,00:17:00
The Weeknd,After Hours,Heartless,27-12-2020,18:47:00,00:17:00
The Reputations,Electric Power,Electric Power,12-11-2020,18:47:00,00:17:00
Favourite People,Wading Out / Shell Island,Wading Out,25-10-2020,18:47:00,00:17:00
Passion Pit,Gossamer,I'll Be Alright,01-10-2020,18:47:00,00:17:00
Danger,??,11:03,21-09-2020,18:47:00,00:17:00
Giant Rooks,Rookery,All We Are,05-09-2020,18:47:00,00:17:00
Generdyn,Chronicles,Chosen (feat. Svrcina),06-02-2020,18:47:00,00:17:00
RL Grime,Formula,Formula,23-01-2020,18:47:00,00:17:00
Honors,Feel Better,Over,14-01-2020,18:47:00,00:17:00
Pouya,1000 Rounds,1000 Rounds,23-12-2019,18:47:00,00:17:00
Kendrick Lamar,DAMN.,HUMBLE.,19-12-2019,18:47:00,00:17:00
Jtwig,Embark,In The Mango,14-12-2019,18:47:00,00:17:00
Outlandish,Closer Than Veins - Deluxe Edition,Kom Igen (feat. U$O ADL & Salah Edin),08-11-2019,18:47:00,00:17:00
Parimal Shais,Kumari Kandam Traps Vol. I,Pharmaceutical,08-11-2019,18:47:00,00:17:00
Logic,Confessions of a Dangerous Mind,Homicide (feat. Eminem),25-10-2019,18:47:00,00:17:00
Swedish House Mafia,Moth to a Flame,Moth to a Flame (with The Weeknd),25-10-2021,18:48:00,00:18:00
Mabanua,MEGALOBOX2ORIGINAL SOUNDTRACK,Determination,15-07-2021,18:48:00,00:18:00
Eminem,Music To Be Murdered By - Side B (Deluxe Edition),GNAT,20-01-2021,18:48:00,00:18:00
Sarah Shook & the Disarmers,Years,What It Takes,17-01-2021,18:48:00,00:18:00
Risking Nostalgia,Risking Nostalgia - EP,Hunger,24-12-2020,18:48:00,00:18:00
Joji,Daylight,Daylight,15-11-2020,18:48:00,00:18:00
Rhye,Woman,Open,10-11-2020,18:48:00,00:18:00
The Chain Gang of 1974,The Music of Grand Theft Auto V Vol. 1: Original Music,Sleepwalking,26-10-2020,18:48:00,00:18:00
Rich Brian,The Sailor,Kids,16-10-2020,18:48:00,00:18:00
Sarah Shook & the Disarmers,Years,What It Takes,08-10-2020,18:48:00,00:18:00
Molar,Straniero,Weights & Values,16-09-2020,18:48:00,00:18:00
Take/Five,Schism,Schism,29-02-2020,18:48:00,00:18:00
The 5:55,The Five Fifty Five,The Edge,21-12-2019,18:48:00,00:18:00
Pouya,1000 Rounds,1000 Rounds,15-12-2019,18:48:00,00:18:00
Eminem,Recovery,No Love,22-10-2019,18:48:00,00:18:00
From Indian Lakes,Absent Sounds,Breathe Desperately,12-01-2022,18:49:00,00:19:00
Blur,Blur (Special Edition),Song 2 - 2012 Remaster,09-01-2022,18:49:00,00:19:00
David Dallas,Runnin' - Single,Runnin',29-06-2021,18:49:00,00:19:00
The Weeknd,After Hours,After Hours,01-06-2021,18:49:00,00:19:00
Risking Nostalgia,Risking Nostalgia - EP,Hunger,13-11-2020,18:49:00,00:19:00
Kadhja Bonet,Childqueen,Wings,23-09-2020,18:49:00,00:19:00
The Weeknd,Blinding Lights,Blinding Lights,12-04-2020,18:49:00,00:19:00
Mick Gordon,DOOM (Original Game Soundtrack),BFG Division,05-04-2020,18:49:00,00:19:00
MISSIO,The Darker the Weather // The Better the Man,P.O.L.I.T.I.C.S.,19-02-2020,18:49:00,00:19:00
Eminem,Music to Be Murdered By,You Gon? Learn (feat. Royce Da 5'9 & White Gold),05-02-2020,18:49:00,00:19:00
Layto,Houndin,Houndin,26-01-2020,18:49:00,00:19:00
8 Graves,Black,Numb,10-01-2020,18:49:00,00:19:00
Pouya,1000 Rounds,1000 Rounds,18-12-2019,18:49:00,00:19:00
Post Malone,Hollywood's Bleeding,Internet,06-12-2019,18:49:00,00:19:00
PewDiePie,Mine All Day,Mine All Day,12-11-2019,18:49:00,00:19:00
Logic,Keanu Reeves,Keanu Reeves,11-11-2019,18:49:00,00:19:00
Post Malone,Hollywood's Bleeding,Circles,17-10-2019,18:49:00,00:19:00
PVRIS,Arcane League of Legends (Soundtrack from the Animated Series),Snakes (from the series Arcane League of Legends),16-01-2022,18:50:00,00:20:00
Mitski,Heat Lightning,Working for the Knife,15-01-2022,18:50:00,00:20:00
Dido,No Angel,Thank You,02-08-2021,18:50:00,00:20:00
Honors,Feel Better,Over,02-08-2021,18:50:00,00:20:00
The Weeknd,After Hours,Blinding Lights,18-05-2021,18:50:00,00:20:00
Hikaru Utada,Face my Fears,Face My Fears (English Version),11-02-2021,18:50:00,00:20:00
Kaito Shoma,Scary Garry,Scary Garry,24-01-2021,18:50:00,00:20:00
The Weeknd,After Hours,After Hours,11-11-2020,18:50:00,00:20:00
Flamingods,Club Coco,Club Coco,25-10-2020,18:50:00,00:20:00
Welshly Arms,Stand,Stand,15-10-2020,18:50:00,00:20:00
The Weeknd,After Hours,After Hours,07-10-2020,18:50:00,00:20:00
Joji,Gimme Love,Run,09-09-2020,18:50:00,00:20:00
You Me at Six,VI,Back Again,05-09-2020,18:50:00,00:20:00
The Weeknd,Heartless,Heartless,04-04-2020,18:50:00,00:20:00
Bertholet,Family at Work,The Ceremony,02-04-2020,18:50:00,00:20:00
The Weeknd,After Hours,Save Your Tears,20-03-2020,18:50:00,00:20:00
Magic Man,Before The Waves,Paris,28-01-2020,18:50:00,00:20:00
blackbear,hot girl bummer,hot girl bummer,23-01-2020,18:50:00,00:20:00
blackbear,hot girl bummer,hot girl bummer,07-01-2020,18:50:00,00:20:00
Magic Man,Before The Waves,Paris,23-12-2019,18:50:00,00:20:00
Hippie Sabotage,Options,Options,19-12-2019,18:50:00,00:20:00
Marshmello,Silence,Silence,09-11-2019,18:50:00,00:20:00
Hopex,Insanity,Insanity,13-10-2019,18:50:00,00:20:00
Blur,13,Coffee & TV,09-01-2022,18:51:00,00:21:00
The Killers,Hits Rock y Alternativo 2020,Caution,18-11-2021,18:51:00,00:21:00
Two Feet,Fire,Fire,22-02-2021,18:51:00,00:21:00
Goa Trap Culture,Daboij,Actin' Tuff,31-01-2021,18:51:00,00:21:00
Eminem,Music To Be Murdered By - Side B (Deluxe Edition),GNAT,24-01-2021,18:51:00,00:21:00
The Weeknd,Beauty Behind the Madness,Angel,30-12-2020,18:51:00,00:21:00
The Reputations,Electric Power,Electric Power,15-11-2020,18:51:00,00:21:00
The Weeknd,After Hours,After Hours,16-10-2020,18:51:00,00:21:00
SCreature,Old Hand New Wave,Waiting for a Light,16-09-2020,18:51:00,00:21:00
Engelwood,Crust Fm,crystal dolphin,05-03-2020,18:51:00,00:21:00
Welshly Arms,Legendary,Legendary,24-12-2019,18:51:00,00:21:00
Ghostemane,HEXADA,Squeeze,15-12-2019,18:51:00,00:21:00
Logic,Confessions of a Dangerous Mind,COMMANDO (feat. G-Eazy),06-12-2019,18:51:00,00:21:00
Eminem,The Marshall Mathers LP2 (Deluxe),Rap God,25-10-2019,18:51:00,00:21:00
The Weeknd,Dawn FM,Is There Someone Else?,07-01-2022,18:52:00,00:22:00
Welshly Arms,Legendary,Legendary,04-11-2021,18:52:00,00:22:00
Bring Me the Horizon,Sempiternal (Expanded Edition),Can You Feel My Heart,26-10-2021,18:52:00,00:22:00
The Chain Gang of 1974,Daydream Forever,Sleepwalking,25-10-2021,18:52:00,00:22:00
DEAD POET SOCIETY,.intoodeep.,.intoodeep.,30-01-2021,18:52:00,00:22:00
Eminem,Music To Be Murdered By - Side B (Deluxe Edition),GNAT,22-01-2021,18:52:00,00:22:00
Danger,??,19:00,17-01-2021,18:52:00,00:22:00
8 Graves,Black,Numb,10-11-2020,18:52:00,00:22:00
Tame Impala,Currents,The Less I Know the Better,26-10-2020,18:52:00,00:22:00
Ronald Jenkees,Mindful,Mindful,24-10-2020,18:52:00,00:22:00
The Weeknd,After Hours,Blinding Lights,11-10-2020,18:52:00,00:22:00
MISSIO,Sing To Me,Sing To Me,08-10-2020,18:52:00,00:22:00
Joji,Nectar,Your Man,24-09-2020,18:52:00,00:22:00
Passion Pit,Gossamer,I'll Be Alright,21-09-2020,18:52:00,00:22:00
TroyBoi,MMMM,Mmmm,07-04-2020,18:52:00,00:22:00
Elon ?EDM? Musk,Don?t Doubt ur Vibe,Don?t Doubt ur Vibe,01-02-2020,18:52:00,00:22:00
Generdyn,Chronicles,Stand Alone (feat. Zayde Wølf),26-01-2020,18:52:00,00:22:00
League of Legends,Awaken,Awaken,05-01-2020,18:52:00,00:22:00
Honors,Feel Better,Over,21-12-2019,18:52:00,00:22:00
Magic Man,Before The Waves,Paris,18-12-2019,18:52:00,00:22:00
Taylor Davis,Gaming Fantasy,Sadness and Sorrow (Naruto),12-11-2019,18:52:00,00:22:00
Kasabian,Kasabian,Club Foot,08-11-2019,18:52:00,00:22:00
Imagine Dragons,Evolve,Whatever It Takes,17-10-2019,18:52:00,00:22:00
The Weeknd,Dawn FM,Is There Someone Else?,16-01-2022,18:53:00,00:23:00
Diamante Eléctrico,Suéltame Bogotá,Suéltame Bogotá,14-12-2021,18:53:00,00:23:00
The Weeknd,After Hours,Scared to Live,23-02-2021,18:53:00,00:23:00
The Weeknd,Heartless,Heartless,11-02-2021,18:53:00,00:23:00
Tame Impala,The Slow Rush,Borderline,27-10-2020,18:53:00,00:23:00
Okta Logue,Tales Of Transit City,Transit,23-09-2020,18:53:00,00:23:00
The Chain Gang of 1974,The Music of Grand Theft Auto V Vol. 1: Original Music,Sleepwalking,09-09-2020,18:53:00,00:23:00
Banners,Where The Shadow Ends,Got It In You,05-09-2020,18:53:00,00:23:00
Oliver Heldens,Break This Habit (feat. Kiko Bun),Break This Habit (feat. Kiko Bun),29-08-2020,18:53:00,00:23:00
Basshunter,Now You're Gone - The Album,All I Ever Wanted,04-04-2020,18:53:00,00:23:00
The Weeknd,After Hours,Repeat After Me (Interlude),20-03-2020,18:53:00,00:23:00
Arkana,Ein Sof,Malkuth,21-02-2020,18:53:00,00:23:00
Kendrick Lamar,DAMN.,HUMBLE.,05-02-2020,18:53:00,00:23:00
Kendrick Lamar,good kid m.A.A.d city (Deluxe),m.A.A.d city,14-01-2020,18:53:00,00:23:00
The Weeknd,Blinding Lights,Blinding Lights,07-01-2020,18:53:00,00:23:00
blackbear,hot girl bummer,hot girl bummer,22-12-2019,18:53:00,00:23:00
Pouya,1000 Rounds,1000 Rounds,15-12-2019,18:53:00,00:23:00
PewDiePie,Mine All Day,Mine All Day,11-11-2019,18:53:00,00:23:00
Post Malone,Hollywood's Bleeding,Myself,09-11-2019,18:53:00,00:23:00
Post Malone,Hollywood's Bleeding,Staring at the Sun (feat. SZA),13-10-2019,18:53:00,00:23:00
ODESZA,A Moment Apart,Everything At Your Feet (feat. The Chamanas),23-11-2021,18:54:00,00:24:00
Swedish House Mafia,Moth to a Flame,Moth to a Flame (with The Weeknd),09-11-2021,18:54:00,00:24:00
Flaws,break away,break away,11-08-2021,18:54:00,00:24:00
Mabanua,MEGALOBOX2ORIGINAL SOUNDTRACK,Determination,15-07-2021,18:54:00,00:24:00
Green Day,21st Century Breakdown,21 Guns,29-06-2021,18:54:00,00:24:00
Tame Impala,The Slow Rush,Borderline,18-05-2021,18:54:00,00:24:00
Foster the People,Lamb's Wool,Lamb's Wool,22-02-2021,18:54:00,00:24:00
The Weeknd,Beauty Behind the Madness,Often,24-01-2021,18:54:00,00:24:00
The Weeknd,After Hours,After Hours,18-01-2021,18:54:00,00:24:00
The Chain Gang of 1974,The Music of Grand Theft Auto V Vol. 1: Original Music,Sleepwalking,24-12-2020,18:54:00,00:24:00
Joji,Gimme Love,Run,13-11-2020,18:54:00,00:24:00
Elon ?EDM? Musk,Don?t Doubt ur Vibe,Don?t Doubt ur Vibe,01-02-2020,18:54:00,00:24:00
The Weeknd,Heartless,Heartless,28-01-2020,18:54:00,00:24:00
blackbear,hot girl bummer,hot girl bummer,23-12-2019,18:54:00,00:24:00
Poets of the Fall,Carnival of Rust,Carnival of Rust,19-12-2019,18:54:00,00:24:00
Teminite,Unstoppable,Unstoppable,20-10-2019,18:54:00,00:24:00
Kendrick Lamar,DAMN.,HUMBLE.,25-10-2021,18:55:00,00:25:00
Pink Floyd,The Wall,Comfortably Numb,22-01-2021,18:55:00,00:25:00
Risking Nostalgia,Risking Nostalgia - EP,Hunger,17-01-2021,18:55:00,00:25:00
Tame Impala,The Slow Rush,Borderline,14-11-2020,18:55:00,00:25:00
Vorsa,Avoiding,Avoiding,08-10-2020,18:55:00,00:25:00
8 Graves,Black,Numb,05-03-2020,18:55:00,00:25:00
League of Legends,Phoenix,Phoenix,07-01-2020,18:55:00,00:25:00
Jtwig,Embark,In The Mango,24-12-2019,18:55:00,00:25:00
ODESZA,A Moment Apart,Everything At Your Feet (feat. The Chamanas),18-11-2021,18:56:00,00:26:00
Casper Caan,How We Are Who We Are,How We Are Who We Are,04-11-2021,18:56:00,00:26:00
Goa Trap Culture,Daboij,I've Had Enough,31-01-2021,18:56:00,00:26:00
MISSIO,Sing To Me,Sing To Me,15-11-2020,18:56:00,00:26:00
Neon Indian,Era Extraña,Polish Girl,10-11-2020,18:56:00,00:26:00
Rhye,Woman,Open,26-10-2020,18:56:00,00:26:00
Rhye,Woman,Open,16-10-2020,18:56:00,00:26:00
MISSIO,Sing To Me,Sing To Me,11-10-2020,18:56:00,00:26:00
The Weeknd,After Hours,Blinding Lights,11-10-2020,18:56:00,00:26:00
Rhye,Woman,Open,24-09-2020,18:56:00,00:26:00
The Weeknd,After Hours,In Your Eyes,18-09-2020,18:56:00,00:26:00
Kadhja Bonet,Childqueen,Wings,16-09-2020,18:56:00,00:26:00
The Weeknd,After Hours,Heartless,11-09-2020,18:56:00,00:26:00
Kendrick Lamar,good kid m.A.A.d city (Deluxe),m.A.A.d city,04-04-2020,18:56:00,00:26:00
Eminem,Music to Be Murdered By,Premonition - Intro,05-02-2020,18:56:00,00:26:00
Tame Impala,Currents,The Less I Know the Better,26-01-2020,18:56:00,00:26:00
Passenger,All the Little Lights,Let Her Go,03-01-2020,18:56:00,00:26:00
SMLE,Chasing Channels,Haunted,21-12-2019,18:56:00,00:26:00
bbno$,i don't care at all,gone,04-12-2019,18:56:00,00:26:00
ODESZA,Loyal,Loyal,09-11-2019,18:56:00,00:26:00
PewDiePie,Mine All Day,Mine All Day,23-10-2019,18:56:00,00:26:00
2 Chainz,B.O.A.T.S. II #METIME,We Own It (Fast & Furious),17-10-2019,18:56:00,00:26:00
B.o.B,B.o.B Presents: The Adventures of Bobby Ray,Airplanes,13-10-2019,18:56:00,00:26:00
Michael Jackson,Thriller 25 Super Deluxe Edition,Billie Jean,09-01-2022,18:57:00,00:27:00
The Weeknd,Dawn FM,Out of Time,07-01-2022,18:57:00,00:27:00
ODESZA,A Moment Apart,Everything At Your Feet (feat. The Chamanas),23-11-2021,18:57:00,00:27:00
Swedish House Mafia,Moth to a Flame,Moth to a Flame (with The Weeknd),25-10-2021,18:57:00,00:27:00
Mabanua,?????? ?????·????????,The theme of Sachio,15-07-2021,18:57:00,00:27:00
8 Graves,Black,Numb,11-02-2021,18:57:00,00:27:00
The Weeknd,After Hours,Too Late,27-10-2020,18:57:00,00:27:00
Tame Impala,It Might Be Time,It Might Be Time,25-10-2020,18:57:00,00:27:00
The Weeknd,After Hours,Save Your Tears,24-10-2020,18:57:00,00:27:00
Vorsa,Avoiding,Avoiding,09-09-2020,18:57:00,00:27:00
The Weeknd,After Hours,After Hours,05-09-2020,18:57:00,00:27:00
SMLE,Chasing Channels,Haunted,28-01-2020,18:57:00,00:27:00
League of Legends,As We Fall,As We Fall,05-01-2020,18:57:00,00:27:00
Pouya,1000 Rounds,1000 Rounds,22-12-2019,18:57:00,00:27:00
SWØRN,Escapade,Far Away,11-11-2019,18:57:00,00:27:00
Post Malone,Hollywood's Bleeding,Hollywood's Bleeding,25-10-2019,18:57:00,00:27:00
The Weeknd,Dawn FM,Less Than Zero,08-01-2022,18:58:00,00:28:00
Joji,Daylight,Daylight,04-11-2021,18:58:00,00:28:00
Joji,BALLADS 1,SLOW DANCING IN THE DARK,30-07-2021,18:58:00,00:28:00
MGMT,Oracular Spectacular,Time to Pretend,24-01-2021,18:58:00,00:28:00
Tame Impala,The Slow Rush,Borderline,01-01-2021,18:58:00,00:28:00
Tame Impala,The Slow Rush,Borderline,24-12-2020,18:58:00,00:28:00
Arkana,Ein Sof,Netzach,21-02-2020,18:58:00,00:28:00
Hippie Sabotage,Options,Options,12-01-2020,18:58:00,00:28:00
